insert, 1.39062, 370000, 20, 16.718, 6.27251e-06
insert, 1.4375, 380000, 20, 16.7725, 6.31477e-06
insert, 1.5, 390000, 20, 16.7998, 6.35569e-06
insert, 1.5625, 400000, 20, 16.827, 6.43555e-06
insert, 1.60938, 410000, 20, 16.8561, 6.51308e-06
insert, 1.67188, 420000, 20, 16.8803, 6.58843e-06
insert, 1.73438, 430000, 20, 16.9216, 6.62534e-06
insert, 1.78125, 440000, 20, 16.9621, 6.66167e-06
insert, 1.84375, 450000, 20, 17.0045, 6.69677e-06
insert, 1.90625, 460000, 20, 17.0449, 6.76569e-06
insert, 1.96875, 470000, 20, 17.0835, 6.76569e-06
insert, 2.03125, 480000, 20, 17.1238, 6.79854e-06
insert, 2.09375, 490000, 20, 17.1625, 6.86321e-06
insert, 2.15625, 500000, 21, 17.2147, 6.92664e-06
remove, 0.015625, 500000, 21, 17.2185, 6.92664e-06
remove, 0.078125, 490000, 21, 17.1918, 6.92664e-06
remove, 0.15625, 480000, 21, 17.1583, 6.92664e-06
remove, 0.234375, 470000, 20, 17.2001, 6.92664e-06
remove, 0.296875, 460000, 20, 17.1729, 6.92664e-06
remove, 0.375, 450000, 20, 17.1469, 6.92664e-06
remove, 0.4375, 440000, 20, 17.112, 6.92664e-06
remove, 0.5, 430000, 20, 17.0753, 6.92664e-06
remove, 0.578125, 420000, 20, 17.0421, 6.92664e-06
remove, 0.640625, 410000, 20, 17.0076, 6.92664e-06
remove, 0.703125, 400000, 20, 16.9731, 6.92664e-06
remove, 0.78125, 390000, 20, 16.9513, 6.92664e-06
remove, 0.84375, 380000, 20, 16.9213, 6.92664e-06
remove, 0.921875, 370000, 20, 16.8808, 6.92664e-06
remove, 0.984375, 360000, 20, 16.8363, 6.92664e-06
remove, 1.04688, 350000, 20, 16.7897, 6.92664e-06
remove, 1.10938, 340000, 20, 16.7508, 6.92664e-06
remove, 1.1875, 330000, 20, 16.7146, 6.92664e-06
remove, 1.25, 320000, 20, 16.6774, 6.92664e-06
remove, 1.3125, 310000, 20, 16.6367, 6.92664e-06
remove, 1.375, 300000, 20, 16.5634, 6.92664e-06
remove, 1.4375, 290000, 19, 16.5017, 6.92664e-06
remove, 1.48438, 280000, 19, 16.4363, 6.92664e-06
remove, 1.54688, 270000, 19, 16.3835, 6.92664e-06
remove, 1.60938, 260000, 19, 16.3276, 6.92664e-06
remove, 1.65625, 250000, 19, 16.2657, 6.92664e-06
remove, 1.71875, 240000, 19, 16.2025, 6.92664e-06
remove, 1.76562, 230000, 19, 16.1354, 6.92664e-06
remove, 1.82812, 220000, 19, 16.0746, 6.92664e-06
remove, 1.875, 210000, 19, 16.0192, 6.92664e-06
remove, 1.92188, 200000, 19, 15.9499, 6.92664e-06
remove, 1.96875, 190000, 19, 15.8914, 6.92664e-06
remove, 2.01562, 180000, 19, 15.7977, 6.92664e-06
remove, 2.0625, 170000, 19, 15.7093, 6.92664e-06
remove, 2.10938, 160000, 18, 15.6108, 6.92664e-06
remove, 2.15625, 150000, 18, 15.5181, 6.92664e-06
remove, 2.20312, 140000, 18, 15.4009, 6.92664e-06
remove, 2.25, 130000, 18, 15.2828, 6.92664e-06
remove, 2.29688, 120000, 18, 15.1652, 6.92664e-06
remove, 2.32812, 110000, 18, 15.0459, 6.92664e-06
remove, 2.375, 100000, 17, 14.9061, 6.92664e-06
remove, 2.40625, 90000, 17, 14.7578, 6.92664e-06
remove, 2.45312, 80000, 17, 14.6, 6.92664e-06
remove, 2.48438, 70000, 17, 14.3879, 6.92664e-06
remove, 2.51562, 60000, 17, 14.1275, 6.92664e-06
remove, 2.54688, 50000, 16, 13.8699, 6.92664e-06
remove, 2.57812, 40000, 16, 13.539, 6.92664e-06
remove, 2.60938, 30000, 16, 13.1506, 6.92664e-06
remove, 2.625, 20000, 15, 12.5567, 6.92664e-06
remove, 2.65625, 10000, 14, 11.5407, 6.92664e-06
